Vestas production
3.1746
3.22319
3.22542
3.24464
3.23474
3.24796
3.25844
3.25469
3.24314
3.26166
3.26488
3.23452
3.17692
3.12595
3.0372
2.84437
2.67933
2.48067
2.32842
2.01247
1.89572
1.74149
1.52309
1.18893
1.24569
1.27363
1.20937
1.25608
1.50693
1.5364
1.40317
1.23493
1.09163
0.895076
0.675595
0.48273
0.292626
0.172415
0.1098
0.081064
0.072928
0.074955
0.076528
0.075684
0.090569
0.127278
0.235182
0.464128
0.639346
0.765583
0.942281
1.13639
1.23929
1.38819
1.56634
1.59922
1.62349
1.3402
1.06908
1.2204
2.06034
2.3758
2.28635
2.41937
2.5258
2.60802
2.63444
1.89876
1.68225
2.01134
2.1239
2.66052
3.08392
3.25011
3.36436
3.39237
3.38955
3.38913
3.39706
3.39182
3.38543
3.34849
3.38407
3.27529
3.21709
3.21351
3.11019
2.95728
2.71609
2.62045
2.64557
2.6116
2.63569
2.9544
3.0931
3.10331
3.02379
2.97807
2.94629
2.96223
2.99875
3.04986
3.12618
3.10514
3.02216
2.86674
2.45773
1.80709
1.68643
1.7029
2.09504
2.03386
1.49232
1.48993
1.60384
1.69652
1.80779
1.9236
2.40083
2.56555
2.49067
2.60814
2.56586
2.58668
2.6808
2.83725
2.9296
2.98759
2.99895
3.12941
3.11386
3.1463
3.14525
3.13802
3.1694
2.97663
2.72589
2.6473
2.60028
2.33764
1.80946
2.14086
2.72351
3.01104
3.25471
3.35947
3.37785
3.28446
3.36981
3.38838
3.39831
3.39783
3.39417
3.38742
3.36114
3.32714
3.26876
3.19286
3.10168
2.98737
2.83846
2.77762
2.60024
1.92638
1.52677
1.27455
1.08037
1.0751
1.32952
1.51227
1.36088
1.21539
1.31358
1.61012
2.04678
2.15542
1.91213
1.881
2.37517
2.3418
2.31902
2.32843
2.2393
2.2659
2.24355
2.12756
1.86066
1.41798
0.958323
0.690898
0.546705
0.550932
0.621624
0.857692
1.03911
1.14309
1.09572
0.930261
0.761096
0.670223
0.539202
0.338488
0.198112
0.122582
0.105975
0.125574
0.241697
0.606271
1.16448
1.61309
1.15036
0.707355
0.61323
0.659598
0.72245
0.796927
0.885535
1.23843
1.12809
1.17515
1.00195
0.907191
0.76995
0.643427
0.528787
0.404205
0.303916
0.235585
0.173697
0.151574
0.12856
0.094419
0.265476
0.624449
0.985191
0.797962
0.376591
0.310111
0.337686
0.42219
0.652854
0.838752
0.785361
0.739887
0.739195
0.715933
0.66143
0.681467
0.789264
0.891636
0.945189
0.977069
0.963795
0.854716
0.735247
0.663003
0.597233
0.538003
0.51961
0.548286
0.601489
0.61565
0.546793
0.479483
0.420908
0.419212
0.444233
0.475324
0.498752
0.511397
0.490723
0.455198
0.396899
0.352437
0.347101
0.362354
0.380145
0.381284
0.356449
0.317211
0.271038
0.216317
0.171675
0.103207
0.045641
0.044799
0.053767
0.050159
0.050254
0.10172
0.161926
0.217548
0.256302
0.303855
0.34993
0.361116
0.351903
0.317657
0.34478
0.370099
0.456922
0.55531
0.673493
0.930236
1.14705
1.26192
1.10802
0.615348
0.387718
0.627098
0.724051
0.65746
0.754973
1.01492
1.40567
1.62287
1.69837
1.60737
1.39926
1.21589
1.06575
0.861771
0.797171
0.75281
0.813158
0.941522
1.14602
1.26284
1.27775
1.2208
1.19902
0.75683
0.48262
0.532423
0.511598
0.40606
0.6722
1.17382
1.3667
1.34016
1.32873
1.41975
1.55226
1.54511
1.52419
1.5014
1.38074
1.27905
1.27329
1.34466
1.37318
1.43202
1.57496
1.56731
1.57202
1.65018
2.31908
2.24266
2.17504
2.17737
2.22909
2.26146
2.27936
2.27684
2.21934
2.1204
1.97112
1.82343
1.63738
1.41499
1.2369
1.19908
1.00743
0.913815
0.927623
0.944569
0.930233
0.847052
0.690943
0.52508
0.422021
0.318544
0.23591
0.163744
0.165873
0.270011
0.387099
0.511648
0.643413
0.788525
0.942273
0.97475
0.981264
1.10909
1.18888
1.42865
1.37736
1.36104
1.15829
1.21858
1.43026
1.54984
1.06189
0.831778
0.785991
0.773788
0.7791
0.788205
0.846882
0.994933
1.06569
1.06162
1.13273
1.21143
1.23528
1.27189
1.31078
1.33687
1.41016
1.35199
1.33197
1.22873
1.04982
0.863703
0.684647
0.49129
0.318349
0.165572
0.096812
0.128252
0.205326
0.224751
0.380267
0.582326
0.859601
1.19951
1.37745
1.46339
1.53282
1.56461
1.36676
1.44001
1.64838
1.80787
1.89847
1.79299
1.61022
1.25326
0.90823
0.654878
0.431203
0.273358
0.190054
0.179085
0.180832
0.277913
0.780319
1.55027
1.90765
1.77992
1.82234
1.881
2.01685
2.50811
2.69279
2.72129
2.71401
2.70695
2.72227
2.83103
2.9041
3.03706
3.01841
3.04578
2.9866
2.91497
2.86067
2.76631
2.64666
2.5368
2.47588
2.35096
2.15537
1.91919
1.66281
1.69732
1.76034
1.57174
1.14717
0.630672
0.267663
0.143926
0.271306
0.566845
1.01176
1.76252
2.45765
2.06914
1.25518
0.808775
0.718544
0.625635
0.67477
0.560878
0.605434
0.981426
1.11813
1.00799
0.778825
0.600032
0.406135
0.24305
0.174687
0.140022
0.120463
0.111389
0.10014
0.077941
0.070667
0.08999
0.115328
0.139937
0.132033
0.077528
0.033942
0.021187
0.024185
0.03382
0.053213
0.099551
0.186447
0.305667
0.482597
0.706424
0.797781
0.714114
0.657699
0.760689
0.930193
1.08598
1.29579
1.36673
1.20886
0.934766
0.655224
0.44645
0.261581
0.109005
0.125419
0.278696
0.444324
0.535038
0.610292
0.697958
0.823125
0.904389
0.960947
0.969655
0.934432
0.816314
0.729891
0.685726
0.549007
0.434552
0.578784
0.898734
0.988546
1.15505
1.31434
1.60346
1.40479
0.85706
0.383068
0.155029
0.049818
0.035593
0.112593
0.372824
0.733835
1.11805
1.24637
1.46338
1.06368
1.07794
1.18896
1.28464
1.51695
1.69427
1.98606
2.28644
2.25308
2.16538
2.07428
1.92553
1.69736
1.73543
2.00048
1.90225
1.65503
1.56422
1.54455
1.6102
1.84364
2.00621
2.07468
2.19981
2.28244
2.19405
2.14048
2.15544
2.22912
2.43178
2.3084
2.38147
2.6201
2.89324
3.07824
3.27144
3.31225
3.29495
3.19826
3.11005
3.1849
3.25925
3.25716
3.22884
3.27256
3.36237
3.3974
3.39816
3.39211
3.37455
3.33251
3.24943
3.10065
2.89196
2.58914
2.30453
2.28643
2.21956
2.13845
2.10523
2.09395
2.05243
2.21083
2.21144
2.11445
1.91664
1.8534
1.87788
1.84836
1.81123
1.81334
1.88867
1.84011
1.89822
1.89264
1.62997
1.56328
1.46355
1.48986
1.58775
1.47422
1.52304
1.45267
1.30736
1.00727
0.892061
1.1176
1.25325
1.33569
1.52606
1.71641
1.67556
1.66985
1.55239
1.43121
1.48504
1.61019
1.55516
1.50135
1.3401
1.16855
0.984224
0.749491
0.565575
0.532445
0.602104
0.685627
0.576134
0.397376
0.274214
0.280239
0.283998
0.319145
0.349599
0.559586
0.982072
1.04595
0.886329
0.676943
0.478505
0.267278
0.130946
0.070325
0.057004
0.181119
0.388573
0.699423
1.00075
1.04914
0.862817
0.951016
1.06916
0.891609
1.30321
1.70672
1.94473
2.33754
2.70002
2.98733
2.9922
3.00894
2.97533
2.95551
2.93511
2.91416
2.93359
2.92025
2.90588
2.88073
2.85481
2.84135
2.84027
2.81572
2.8223
2.80043
2.75492
2.71451
2.6347
2.51254
2.42664
2.27489
2.0849
1.90922
1.92056
1.91055
1.60057
1.36412
1.17383
1.16682
1.21654
1.26775
1.39629
1.99581
1.7505
1.83438
1.92628
2.14071
2.13304
2.00483
1.99195
1.92401
1.85961
2.00599
1.95528
1.78027
1.75819
1.76256
1.78986
1.63737
1.36676
1.12813
0.985479
1.39116
1.50871
1.15315
0.867623
0.730092
0.783579
0.687785
0.463552
0.473416
0.658035
0.791072
0.708241
0.582754
0.644886
0.734186
0.772928
1.09319
0.852043
0.78528
0.818237
0.861843
0.911922
1.03926
1.00413
0.9504
0.915384
0.835777
0.775573
0.68039
0.571859
0.503879
0.553337
0.639518
0.70338
0.728134
0.656642
0.657912
0.738902
0.889343
0.889265
0.863827
0.836089
0.843008
0.953453
1.0294
1.06355
1.12806
1.15881
1.144
1.03263
0.971159
1.04098
0.873164
1.00471
1.00585
0.986009
0.949708
1.00332
0.925633
0.729394
0.570698
0.599629
0.622335
0.627783
0.766215
0.794646
0.791217
0.876435
1.08332
1.18897
1.3777
1.34016
1.3295
1.15933
1.04891
1.09293
1.01322
0.90907
1.00167
1.13298
1.34603
1.28812
1.35144
1.06649
0.492063
0.44797
0.479858
0.415441
0.39013
0.36006
0.354504
0.556567
0.763111
0.839612
0.865445
0.900399
0.833259
0.683209
0.504973
0.362328
0.243338
0.163972
0.11999
0.118075
0.160358
0.254517
0.378779
0.303959
0.076403
0.025672
0.029497
0.050596
0.063019
0.08161
0.119294
0.250913
0.402911
0.577735
0.781968
1.01514
1.27178
1.62238
1.8596
1.91047
1.68643
1.58835
1.64828
1.72254
1.86005
2.08489
2.30103
2.39099
1.63739
0.643938
0.407944
0.404562
0.444908
0.570686
0.689244
0.672876
0.83666
1.04892
1.03784
0.981848
0.981122
1.01271
1.04141
1.02949
0.97989
0.984893
1.08608
1.26658
1.36684
1.40607
1.34116
0.831586
0.27612
0.11769
0.111285
0.097288
0.074648
0.072059
0.085416
0.166018
0.358963
0.688449
1.02946
1.1848
1.29542
1.29799
1.25604
1.19071
1.07967
0.965959
0.80401
0.793904
0.886682
1.01518
1.16607
0.817775
0.427014
0.754342
0.908584
0.902869
0.889223
0.855411
0.748249
0.653379
1.05864
1.31909
1.35368
1.41941
1.35807
1.24568
1.16438
1.15082
1.15381
1.19909
1.09195
0.95871
1.09754
1.13995
1.08285
0.67653
0.590511
0.88934
0.722552
0.628321
0.577763
0.53048
0.434825
0.289984
0.469885
0.707333
0.814833
0.82301
0.780983
0.733689
0.71129
0.548952
0.392901
0.297795
0.232251
0.18955
0.152367
0.149779
0.148872
0.102161
0.082419
0.099188
0.09248
0.092055
0.098286
0.113049
0.144976
0.250303
0.501056
0.641856
0.784248
0.782763
0.727108
0.679675
0.540886
0.428649
0.316398
0.255822
0.217151
0.185993
0.17177
0.176589
0.180361
0.160494
0.092951
0.10445
0.295929
0.398429
0.384518
0.357857
0.332435
0.417549
0.615717
0.758597
0.88068
0.935767
0.969299
0.936359
0.815827
0.733693
0.704753
0.67862
0.594301
0.451955
0.351319
0.25927
0.3115
0.427004
0.406109
0.524979
0.909171
1.16768
1.55086
1.75227
2.01398
2.39194
2.7244
2.9369
3.03805
3.0512
3.04081
2.99708
2.94078
2.86677
2.70012
2.45767
2.4404
2.48916
2.53694
2.57961
2.59244
2.60344
2.60238
2.61211
2.6421
2.74399
2.78409
2.80667
2.81812
2.84243
2.83666
2.78405
2.75627
2.65759
2.43344
2.10525
1.82683
1.59923
1.40819
1.2408
1.10741
0.983153
0.772628
0.511463
0.290091
0.143961
0.082006
0.078668
0.145746
0.360261
0.711252
0.895745
0.911631
0.728178
0.600254
0.513211
0.500285
0.691176
0.930323
1.07378
1.34213
1.48505
1.48217
1.66698
2.13041
2.58645
3.05121
3.08402
3.11389
3.07551
3.05133
3.02651
2.9653
3.00193
2.9849
2.89668
2.8667
2.86098
2.8805
2.91124
2.90576
2.80938
2.65232
2.51265
2.44025
2.37892
2.07934
2.08755
2.10526
1.94715
1.89461
1.78488
1.42478
0.820175
0.155187
0.075007
0.222911
0.257297
0.249169
0.271313
0.303928
0.455396
0.828374
1.03517
1.14312
1.29353
1.17134
0.94064
0.950133
1.03887
1.13737
1.30316
1.51217
1.6396
1.62085
1.58844
1.39685
0.817627
0.493842
0.586831
0.781777
0.866557
0.946663
0.921361
0.851218
0.921567
1.3132
1.63377
1.65322
1.56363
1.48507
1.30915
1.24019
1.24554
1.22942
1.12804
0.97395
0.965252
1.1181
1.27808
1.37851
0.813813
0.629496
1.01494
1.21777
1.48503
1.63528
1.63739
1.44115
1.56306
1.86998
2.01391
2.12035
2.12826
2.14581
2.04667
1.93337
1.8274
1.76254
1.56374
1.24398
1.0848
1.05867
0.981057
0.736497
0.499524
0.581374
0.606745
0.56866
0.625266
0.701898
0.766968
0.749869
0.686551
0.626534
0.64723
0.630171
0.591923
0.561956
0.567899
0.625285
0.699592
0.638987
0.526936
0.448459
0.416594
0.352225
0.313652
0.205873
0.112703
0.03752
0.075307
0.347674
0.726447
0.933932
1.27678
1.60678
1.88502
2.26254
2.72436
2.98041
3.14109
3.17819
3.15592
3.0128
2.75668
2.49828
2.23892
2.02841
1.822
1.61023
1.43861
1.2353
1.06348
1.15197
1.0798
1.07339
0.912048
0.917024
0.995285
1.08535
0.934947
0.840176
0.856463
1.00727
0.98672
0.853971
0.755274
0.556585
0.499105
0.481408
0.444786
0.426748
0.447261
0.532658
0.600207
0.476772
0.201878
0.162901
0.225253
0.285232
0.397617
0.445723
0.511034
0.474812
0.392246
0.309497
0.238726
0.20524
0.237798
0.369587
0.57391
0.783437
0.984208
1.02534
1.06523
1.14176
1.14281
1.08439
1.0121
0.828992
0.574789
0.510636
0.442016
0.308681
0.189058
0.116378
0.085253
0.067943
0.089751
0.15796
0.2577
0.410902
0.602602
0.930602
1.32962
1.22449
1.30943
1.63028
1.52409
1.47557
1.51214
1.48238
1.34008
0.875391
0.570944
0.512583
0.419076
0.259816
0.165918
0.126665
0.108717
0.08217
0.061733
0.059107
0.056291
0.05715
0.062813
0.083723
0.109421
0.135811
0.165538
0.201094
0.248847
0.297043
0.336238
0.477964
0.661047
0.625193
0.373625
0.297605
0.30503
0.371989
0.445016
0.50713
0.573194
0.541593
0.580093
0.816223
1.049
1.15317
1.16526
1.18333
1.22099
1.20707
1.14301
1.10201
1.14322
1.16381
1.24567
1.14046
0.982755
0.872286
1.06346
1.02156
1.19903
1.15142
1.06301
0.982104
0.932775
0.930419
0.982538
0.902941
1.01513
1.08289
1.08649
1.36686
1.33113
1.25724
0.97578
0.675488
0.474115
0.413312
0.425788
0.650903
0.746724
0.722103
0.782491
0.677674
0.651769
0.71318
0.977238
1.19436
1.50128
1.7187
1.78424
1.83274
1.87836
1.96581
2.02561
2.09347
2.06448
2.0284
1.99059
2.43876
2.07092
2.0747
1.68648
1.45261
1.3096
1.17623
0.949155
0.838582
0.852857
0.753943
0.634412
0.58824
0.628344
0.739251
0.885983
1.15873
1.43381
1.69736
1.85959
1.87031
1.85959
1.48518
1.41644
1.2833
1.21483
1.18886
1.23512
1.24506
1.18252
0.952856
1.01131
0.926189
0.712466
0.854622
0.98882
1.14321
1.44628
1.60487
1.71186
1.66656
1.51328
1.01422
0.858098
0.806807
0.753317
0.693888
0.768962
0.743737
0.640827
0.507692
0.597984
0.861573
1.13421
1.17791
1.27165
1.12802
1.15379
1.27542
1.30791
0.997942
0.791552
0.736072
0.711632
0.544213
0.460609
0.491416
0.64838
1.002
1.199
1.36841
1.38815
1.3774
1.27918
1.26579
1.3191
1.3643
1.35252
1.16075
0.905417
0.785728
0.837561
0.903618
0.88381
0.875671
0.806
0.722386
0.736006
0.821955
0.891825
1.04606
1.15323
1.42395
1.70742
1.69734
1.59867
1.57153
1.70098
2.01685
1.95528
1.88726
1.77339
1.9658
2.00118
2.0495
2.0381
2.01557
1.91375
1.8596
1.76255
1.64866
1.52769
1.68946
1.94946
2.12036
2.06799
1.98196
1.97724
1.89911
1.83277
1.89771
2.05841
1.83274
1.82737
1.73327
1.61014
1.23863
1.42088
1.84564
1.87299
1.7347
1.55343
1.35067
1.17033
1.03908
0.776188
0.849293
1.15317
1.41919
1.42765
1.3255
1.26454
1.14688
1.14124
1.22441
1.34019
1.25604
1.36685
1.50735
1.53936
1.06356
0.859021
1.28145
1.5014
1.67609
1.78422
1.79164
1.79515
1.94472
2.17792
2.44037
2.52083
2.54932
2.45755
2.33758
2.15545
1.95527
1.75925
1.57471
1.45263
1.21951
0.967796
0.668041
0.593639
0.450324
0.484029
0.582816
0.477125
0.341185
0.275442
0.259874
0.257431
0.259919
0.227369
0.231528
0.401384
0.589344
0.611866
0.470296
0.314931
0.236981
0.189019
0.191218
0.247673
0.276933
0.202834
0.146013
0.142615
0.124668
0.026206
0.202285
0.326483
0.595681
0.89883
1.12793
1.18895
1.10604
0.689182
0.764091
0.990489
1.172
1.47151
1.62544
2.10156
2.20959
2.3605
2.38913
2.30286
2.25387
2.32423
2.10001
1.67549
1.57295
1.66874
1.89509
2.65882
2.96472
2.97312
3.01056
3.07859
3.02078
2.87219
2.73113
2.68483
2.62711
2.41844
2.3866
2.76565
2.82133
2.56251
1.93384
1.67942
1.60882
1.77819
1.99705
1.92324
1.79297
1.78623
1.80072
1.99282
1.8116
1.635
1.57133
1.59684
1.52868
1.47427
1.37736
1.10928
1.01497
0.908211
0.812758
0.69864
0.634722
0.552878
0.460205
0.385995
0.318762
0.319873
0.394584
0.397937
0.297771
0.305228
0.617671
0.625224
0.674712
0.698786
0.66766
0.821123
0.525359
0.228676
0.424169
1.20616
1.36688
2.14049
2.4998
2.54499
2.37626
2.26409
2.23621
2.47161
2.36034
2.05341
1.91856
2.17804
2.51069
2.66348
2.48124
1.97402
2.08488
2.17994
1.89244
1.86934
2.22956
2.29719
2.52068
2.5722
2.56116
2.52756
2.33519
1.99198
1.72455
1.41661
1.14079
0.741382
0.615609
0.674823
0.838265
0.932769
0.965474
1.03292
1.16404
1.66925
1.73155
1.68642
1.83524
1.99199
1.90224
1.94473
1.78218
1.56709
1.55029
2.35777
2.80647
2.79366
2.68739
2.28161
1.73507
1.43409
1.00294
0.747772
0.614074
0.414881
0.327731
0.352024
0.446284
0.608484
0.713793
0.780296
0.843111
0.854698
0.964849
1.12814
1.23496
1.41335
1.0675
0.715697
0.545625
0.406018
0.303812
0.255318
0.27577
0.338906
0.400748
0.491259
0.744282
1.03028
1.02691
1.15605
1.23404
1.41868
1.49502
1.59851
1.78649
1.85772
1.67527
1.28793
1.01963
0.859802
0.83034
0.784615
0.748148
0.855997
1.01781
1.20928
1.38808
1.30765
1.09872
0.6014
0.153291
0.046829
0.302745
0.89011
1.6122
2.32832
2.55303
2.79694
3.10151
3.32105
3.26921
3.16498
3.00195
2.81574
2.63456
2.41064
2.2241
2.07046
1.77336
1.90764
1.881
1.90764
1.94472
1.96766
1.90809
1.5594
0.748455
0.407794
0.341064
0.296728
0.329301
0.371925
0.371254
0.331918
0.334248
0.31114
0.444817
0.68595
1.02951
1.08062
1.11566
1.34019
1.54714
1.61406
1.5386
1.40075
1.31024
1.25281
1.07334
0.834862
0.635793
0.480492
0.389348
0.286134
0.22113
0.212433
0.25408
0.277665
0.302583
0.334366
0.384708
0.403636
0.387713
0.290316
0.185046
0.117236
0.167542
0.339929
0.563769
0.848085
1.19988
1.55331
1.44057
1.3402
1.10795
1.26407
1.52303
1.5274
1.42998
1.43889
1.37742
1.28235
1.0289
0.991293
1.06697
1.19916
1.55495
1.71181
1.752
1.63669
1.50908
1.36369
1.25612
1.20038
1.15749
1.12812
1.10816
0.977824
0.334403
0.300756
0.334397
0.327637
0.304851
0.29145
0.30455
0.341594
0.397718
0.405981
0.510583
0.794293
1.51229
1.96589
2.03872
1.85734
1.72555
1.76254
1.46839
1.27163
1.16422
1.17218
1.1366
0.792657
0.568947
0.647391
0.66672
0.561705
0.429387
0.308134
0.206933
0.152238
0.154544
0.18118
0.209295
0.293814
0.307531
0.257177
0.285561
0.406058
0.576535
0.806762
1.06882
1.32108
1.53939
1.78418
1.82201
1.47428
0.811268
0.93759
1.25017
1.53991
1.66713
1.78422
1.82264
1.81148
1.77337
1.881
1.90139
1.93145
1.90836
1.92207
2.03916
2.1653
2.20966
2.05631
1.91932
1.95374
2.01522
2.12311
2.0951
1.34935
0.83431
1.04934
1.2352
1.22774
1.13289
1.0095
0.860616
0.780339
0.655208
0.559244
0.628825
0.87239
1.17217
1.25592
1.07928
0.837453
0.675125
0.627807
0.635885
0.659004
0.636025
0.524241
0.380405
0.316657
0.099474
0.057262
0.072851
0.089954
0.116664
0.144534
0.17363
0.213284
0.246236
0.232734
0.196673
0.263789
0.342841
0.296308
0.213221
0.153572
0.254994
0.644894
1.33488
1.99062
2.39262
2.33471
1.94661
1.31108
0.954787
1.27137
1.4144
1.27542
1.07526
1.02952
0.866327
0.88586
0.930396
0.900985
0.874097
0.99839
1.15327
1.52938
1.70354
1.70883
1.62446
1.35926
1.29448
1.34617
1.22219
1.33115
1.16228
0.889281
0.678971
0.694194
0.599752
0.532437
0.398519
0.287205
0.226859
0.197683
0.191229
0.190204
0.186976
0.253685
0.379231
0.512427
0.647064
0.748987
0.854331
0.851771
0.828237
0.866243
0.915763
0.888532
0.735983
0.516389
0.595425
0.701792
0.791281
0.816643
0.71594
0.525475
0.396066
0.371986
0.41877
0.473266
0.533752
0.656844
0.926206
1.15981
1.319
0.980561
0.695894
0.655838
0.613854
0.567422
0.492326
0.46871
0.511609
0.326786
0.173411
0.146612
0.147452
0.128059
0.117696
0.109377
0.109736
0.140933
0.16658
0.191694
0.207442
0.20047
0.169776
0.111365
0.060517
0.042207
0.063681
0.121444
0.199752
0.277736
0.338421
0.341925
0.316713
0.255416
0.118596
0.06729
0.043779
0.031403
0.034933
0.038629
0.041138
0.039485
0.033653
0.028864
0.02568
